Gene,Score
CYP2B6,0.07181115
SPRR1B,0.07178326
FGF12,0.071760595
LBX2,0.071705125
MRPS15,0.07167789
IGHD,0.07167387
SRFBP1,0.07165448
RNF138,0.07164653
FATE1,0.07160808
LMAN1,0.07158047
GOT1,0.07151628
TBC1D10A,0.071512036
RPL18,0.07149717
AIFM3,0.07144189
MRPL43,0.07141947
SLC2A8,0.071314834
SURF1,0.071196266
ETFB,0.071114875
HYAL2,0.07108839
NAPG,0.07108626
PNPLA3,0.07106357
ETHE1,0.07104808
10-Sep,0.07104121
ANKRD54,0.07098389
CISD2,0.0709792
ERG28,0.07097389
SEC62,0.07095808
EXOSC7,0.070954606
RNASE2,0.07093689
SPSB4,0.0708825
GOLM1,0.070862
DNAJC30,0.07083909
GLRX5,0.07076017
CCDC113,0.070703685
TNFAIP8,0.07068599
ADPRHL2,0.070651524
DGCR6,0.07059687
CRP,0.07056769
PSME2,0.070525154
ATG9B,0.07052158
GLT8D2,0.070493475
GPX4,0.07048922
PSMB3,0.07038263
CHST12,0.07036858
CTU1,0.07027892
SLC25A6,0.070278004
XCL1,0.070257396
FXYD7,0.07024512
CHST14,0.070221886
CISD1,0.07019641
PGRMC1,0.07016318
UBQLN2,0.07012738
C6orf120,0.07011117
SH3BP1,0.070066884
NUDT11,0.07000031
MIF4GD,0.06998403
SLC31A1,0.069938555
SPTLC3,0.06992948
CDS2,0.06991435
BHLHA9,0.06987449
ALPI,0.06984695
MYORG,0.06983133
RHOXF2,0.06982662
POMK,0.069790505
FCER1G,0.06977001
GALNT4,0.06974431
HLA-F,0.06974198
CHRDL2,0.06963871
TRAPPC12,0.06952996
DPEP1,0.06950616
CTAG2,0.069494314
COX8A,0.069466025
TOE1,0.06936965
ATP6V1C1,0.069359064
CXCL6,0.0693562
SLAMF6,0.06933424
TMEM14C,0.06932224
AAR2,0.06932168
ACOX2,0.069301896
NCR3,0.06927816
PCSK4,0.0692573
SETD6,0.06918457
IST1,0.069162555
DDX47,0.06915215
VIPAS39,0.06907905
KCNJ5,0.06904852
SLC50A1,0.069017366
2-Mar,0.069013335
CXADR,0.06900501
ALKBH7,0.068971165
POLG2,0.06889869
CEP41,0.06880002
CHRNA9,0.06875447
HOXD11,0.06871394
GALNT13,0.068710275
PEMT,0.06863849
LAMTOR2,0.06858511
INSIG1,0.0685734
SNRPE,0.06856247
POLG,0.06855409
ADI1,0.068542615
CTAG1A,0.06846648
CTAG1B,0.06846648
ADIG,0.06846646
DEGS1,0.068447955
GP9,0.06844615
PEX26,0.06840978
ZNF202,0.0683791
TEKT3,0.06836497
FAM98B,0.068342745
CDC42EP4,0.0682943
TMEM126A,0.06824897
CD7,0.06821291
OIT3,0.06820697
CYP4X1,0.068186864
COX17,0.06813713
VAMP7,0.068127684
CAVIN4,0.06810341
TM4SF18,0.06801679
PITPNM2,0.06794806
PITPNM3,0.0678354
THAP6,0.06780917
PTGES2,0.06776423
HS3ST1,0.06775836
EMC10,0.06775227
DCTPP1,0.06772302
TCEA3,0.067702115
HTR1D,0.067692734
NDUFA1,0.067687534
C8G,0.06760549
PANK1,0.06758211
LYZ,0.06746019
TRAPPC6A,0.06736069
NAAA,0.06722102
DDX56,0.067102686
CTSO,0.06697732
FEZF1,0.06697196
DDO,0.06693404
FOXO6,0.06689088
BET1,0.066890284
PDCD1LG2,0.066857114
GMPS,0.06682494
AMBN,0.06668909
P4HTM,0.066648915
TNFRSF13C,0.06663415
RBBP9,0.06659346
NDUFA13,0.06658784
CCL17,0.066564284
ZNF664,0.06655304
MVK,0.06655266
EPHA10,0.06652815
ZNF346,0.06646472
NFU1,0.066406414
SULT1B1,0.066387214
CLDN17,0.06627094
BLOC1S6,0.066216506
GYPB,0.0661601
AFMID,0.0661084
SLC25A29,0.06609852
SERPINB10,0.06605011
HLA-DQA1,0.066048436
COX11,0.06596225
DDT,0.065904714
ADRM1,0.06585871
TNFSF9,0.06581583
CENPQ,0.06577415
GPRC5C,0.06574335
RNASE3,0.06574105
CYGB,0.06573428
RASEF,0.06572496
DTYMK,0.06572443
NBPF15,0.06566449
SPO11,0.06565994
RAB40AL,0.06562514
KCNK17,0.065595396
ECI1,0.06558521
SBDS,0.06551712
CREB3,0.0654408
TMEM102,0.06542884
SLC34A3,0.06541094
PARL,0.06533398
WDR45B,0.06532248
MRPL18,0.06525833
ZIC1,0.065241285
DAGLA,0.06522961
CLPTM1,0.06522695
TMED5,0.06518318
ODF3,0.06517372
SYNGR2,0.06514312
FAM3C,0.06512224
RAB27A,0.06512101
PNPO,0.06502305
MED11,0.06501198
GPR20,0.06500959
B3GALT6,0.06497761
GNRHR,0.064974785
PARM1,0.064900964
EHF,0.064772174
GALNT1,0.06476055
B3GAT1,0.0647044
GPR21,0.0646882
SLC35G2,0.06460837
TTC19,0.0646062
NUBPL,0.0646032
LIME1,0.06456758
NTSR1,0.064541526
MRPS6,0.06447334
AKR1B1,0.06444205
PRELID1,0.064425394
SLC35B3,0.06440721
TNFRSF4,0.06434763
E4F1,0.06431044
LTB4R,0.06428002
GAS6,0.06427825
TMEM174,0.06425165
TACO1,0.06423047
LSM3,0.06420536
SERPINA3,0.06420495
TFAM,0.064197026
UGT1A6,0.064123265
IL32,0.06397536
ZNF22,0.06395614
CHST8,0.0639416
LMBR1,0.06393734
CHST6,0.06381742
BLOC1S3,0.06372516
NDUFS5,0.06370922
NDUFB10,0.063546784
GRHPR,0.06350007
SLC25A44,0.06343178
AP1S3,0.0633771
GSDMA,0.063352816
FAM57A,0.063342854
SNX11,0.06333235
SLC2A13,0.06329696
CLN8,0.06328545
IFITM3,0.063244656
FITM1,0.06324309
RSL24D1,0.06320639
GDF7,0.06314875
OLIG3,0.06314383
PIGB,0.06311686
TIMMDC1,0.06311342
ATP6V1A,0.06309838
MPDU1,0.06309593
KLHDC1,0.06307504
UBA5,0.062966
INPP5J,0.062939614
ZNF140,0.06293121
TMEM94,0.06291007
PKD1L3,0.06284933
SRPRA,0.06284
MGST3,0.06281499
LACTB,0.06280735
APEH,0.06279652
LYRM4,0.06278472
MRPS17,0.062767014
RTP4,0.062756345
DHTKD1,0.062710896
ARSE,0.06271058
GUF1,0.062688656
PPAT,0.062654406
S1PR5,0.062639005
ZNF136,0.06261592
TM2D2,0.062607646
MMAA,0.062571384
BIN3,0.06256928
LGI3,0.062548965
DGCR2,0.06254105
AP3S2,0.06253861
FANK1,0.06251594
STRA8,0.06251327
NPL,0.06251056
IFT88,0.062490255
IFNA14,0.0624489
ARSI,0.062425315
IRX5,0.0624122
HRASLS,0.062393326
CLCF1,0.062373966
OAZ1,0.06232503
HILPDA,0.06231684
TUSC3,0.062284783
TST,0.062274918
DGKE,0.062204227
LRRC10,0.06220368
NT5C1A,0.062178485
SLC25A10,0.06216431
KDSR,0.062136512
TAGLN,0.06211041
SEC63,0.06205924
IRX1,0.06204854
CEACAM8,0.062047943
RRP15,0.062039323
GJB6,0.062005565
ARSA,0.06198515
CCL22,0.061984673
TIPRL,0.061944693
PLPP3,0.06188905
RELL2,0.06178713
HARS2,0.061718915
MTRF1,0.061705288
GART,0.061685484
TAF7L,0.06167298
ECHDC1,0.061634608
MRPL48,0.06159874
ALDH5A1,0.061549544
SRR,0.061509166
CLN6,0.06150451
AGPAT2,0.06146269
CARD19,0.0614621
PRSS1,0.061412375
TMEM258,0.061402284
CHST13,0.061392512
REXO4,0.061339986
SPINK6,0.061330233
TPK1,0.061283685
PRM1,0.061228614
TMBIM4,0.06120965
SCAMP1,0.06116177
S100A16,0.06114418
ALDH4A1,0.06111895
RAMP2,0.061111026
TXNL4A,0.061056156
HS6ST1,0.06100108
POLR1D,0.060920324
GP5,0.060890384
HINT2,0.060875587
QPCT,0.060853153
PRSS2,0.06083475
EMC8,0.06078674
CLIC3,0.060774367
TMEM135,0.06076533
SPR,0.06074389
AAMP,0.060730346
FOXD4L4,0.060720682
TENT4A,0.060696837
NEPRO,0.06065103
RPS21,0.060630802
APMAP,0.06060955
KRTAP13-1,0.060602237
RPP38,0.06054829
PITPNA,0.060537934
AQP8,0.060531385
ZNF593,0.060431197
GNB1L,0.0604089
TMEM230,0.060302984
RTN4RL1,0.060296007
UBL3,0.06029132
BBS4,0.060274344
YBX2,0.060268283
ISY1,0.060252592
TSR1,0.060252544
ZNF497,0.06018231
NOC4L,0.060134012
NRSN2,0.06010129
ZDHHC21,0.060089625
ASPRV1,0.06003275
FDXR,0.05993885
UGT1A1,0.05992021
SSR1,0.059853673
ATP6V0E2,0.05983314
SLC37A1,0.059828416
CES3,0.059825655
MRPL38,0.059785623
LSM7,0.059743684
SLC35B1,0.059734393
ERLEC1,0.059719037
AGPAT1,0.0596564
NAXE,0.059655897
TRAPPC6B,0.05964915
SUCLG2,0.059631255
LSM6,0.059543457
SURF4,0.05952361
HIBCH,0.059388664
MT1H,0.05937191
LIN28B,0.05934751
BLVRB,0.059336882
RPL6,0.05928682
5-Mar,0.059278302
SKOR2,0.059274495
SDHAF1,0.05927318
MRPL24,0.059257638
HSD17B7,0.05918987
LSM10,0.059182078
SYCE2,0.059149522
NSMCE1,0.059116263
SNX25,0.059102327
FKBP8,0.05904198
VAX2,0.05899892
NAGPA,0.05899459
HEXIM2,0.05893268
FUT1,0.05890596
LSM8,0.058799997
NINJ1,0.058783494
TP53INP2,0.058749545
USP30,0.058732394
INTS10,0.05871943
PAK1IP1,0.05858925
SNRPB2,0.058579363
GPR25,0.058542322
GCG,0.058517028
CCL3,0.058482297
GLS,0.05841412
MARVELD1,0.058408894
ATIC,0.05834128
MOG,0.05828755
OVOL2,0.058268316
TMED10,0.058198456
ST3GAL4,0.05819249
ZNF213,0.058136497
GMPR2,0.058089945
LACRT,0.058073156
MRPL3,0.058030162
GALT,0.058010355
GXYLT2,0.057939097
MRPS35,0.05792444
HSPB9,0.057919104
HLA-DPB1,0.057887044
ACBD5,0.057874784
FAM234B,0.05787349
ACOX1,0.057846967
PCP4,0.05783781
KRTAP5-1,0.057738774
PPCDC,0.057702605
TMEM79,0.05769047
MSRB2,0.057659727
LMX1B,0.057599995
SCARF2,0.057519708
IFT80,0.057477623
MT1E,0.05745598
GGT5,0.057395145
STOML3,0.05739402
NDUFA5,0.057357594
NDUFS1,0.05735173
ZNF320,0.057304226
TPI1,0.057277337
CKLF,0.057266228
SAMD8,0.057254013
PEX10,0.057225455
RNF5,0.057200264
CA5B,0.0571823
MGAT1,0.057165846
PILRA,0.05715168
PRPF18,0.057120506
IL9,0.057104852
DDRGK1,0.057090018
GLYCTK,0.057066392
ZFYVE21,0.057043932
SFXN4,0.05703892
SLC41A1,0.05699931
ZDHHC7,0.056941878
KRTAP11-1,0.056885518
HSD17B14,0.056881793
STN1,0.0568761
ROM1,0.056862228
ZNF256,0.05685737
UGT1A10,0.056792498
ATP1B3,0.05668848
TNFRSF12A,0.056678664
SCGB1D4,0.056605183
QDPR,0.05654894
SCAMP5,0.05651934
TSPAN5,0.056463502
TMTC3,0.056427542
CMTM8,0.056414332
NDUFB6,0.05633538
FXN,0.056282945
CAMLG,0.056269858
RUSC1,0.056266405
IDI2,0.056245714
YKT6,0.0562355
ODF4,0.056167133
PRPS1,0.056161873
ETNK1,0.056142844
FABP3,0.056044277
SCD,0.05603015
PQLC2,0.05593588
DHRS1,0.05591054
5-Sep,0.055900186
NKX6-1,0.055880673
ZNF324,0.055806577
ABHD1,0.055797245
NT5C2,0.055796243
MGST2,0.05573905
LILRA4,0.055736624
IFNAR2,0.05573352
ACAD9,0.05572757
AACS,0.05563904
ZNF181,0.05563085
CHST7,0.055621702
MRPL28,0.055594914
PF4,0.055507477
THBD,0.055484537
SLC43A3,0.055476397
NT5C,0.05547501
SLC5A2,0.05547161
MED18,0.055465404
IFNGR2,0.055461753
SLC18A3,0.05543067
FAM32A,0.055428766
MPLKIP,0.05536929
HTR1A,0.055367794
HTR1B,0.055286743
MCEMP1,0.055275243
TACR2,0.055261903
ATP6V1E1,0.055259436
MRPL1,0.055172972
TAS2R19,0.05516622
SFTPB,0.055134688
MIPEP,0.05510422
IFIT2,0.055068202
YPEL2,0.055049647
ISCU,0.055027265
ISCA2,0.054956242
ZKSCAN5,0.054936573
IMPA1,0.054759506
LYPLA1,0.054738037
EBNA1BP2,0.05472335
COMMD4,0.05470625
SUMF1,0.054691143
RERG,0.05463957
PAQR5,0.054638684
COX6C,0.05463516
ZKSCAN4,0.05460987
SLC19A1,0.054609545
PMM2,0.054606058
QTRT1,0.054571323
CLEC14A,0.05456873
HINT3,0.054561324
SLC4A1AP,0.054533772
GATB,0.054519266
CMTM7,0.054491714
EEF1AKMT3,0.054452103
CD300LB,0.054417994
POMT1,0.05436358
IVD,0.0543431
KCNMB4,0.054285366
RPL36,0.05423568
ZNF79,0.05416233
TMC8,0.05413559
ARL6IP1,0.054045822
SNF8,0.053987
TSPO,0.053932186
SPINK1,0.053901576
ERGIC2,0.053883314
LY6E,0.05385787
BCS1L,0.05378477
C4B,0.05378305
LCLAT1,0.053778484
CYB5R3,0.053740073
PLEKHF1,0.053733394
BMP10,0.05372373
BST2,0.053625096
NDUFA2,0.0535876
GSTA3,0.053560916
TOMM20,0.053504568
EVI2A,0.053470857
CTC1,0.053444143
NDUFS7,0.053419497
TOMM7,0.053370435
MCUR1,0.053342063
ZNF480,0.053327464
GAL3ST4,0.053270597
C1R,0.053258583
NDUFA10,0.053255662
LTC4S,0.05321846
SNRPF,0.05320694
NEMP1,0.053105988
CHMP4C,0.053083263
TSPAN3,0.053006995
CHTF8,0.052989025
B4GALT2,0.05298138
CLVS1,0.052968368
AS3MT,0.052946996
SDHD,0.052927215
TRAF3IP3,0.052903593
SCO1,0.052665107
UBE2J1,0.05265618
BCKDHA,0.052646138
RPP21,0.05243422
GPR119,0.0524327
BMP8B,0.05230863
CMTM3,0.052298766
PDIA5,0.052292842
TMEM9,0.05227727
GABRB3,0.052269854
PPCS,0.052240644
SEC11A,0.05223232
STIM2,0.052200638
GJC3,0.052179553
METTL14,0.05216226
CCL4,0.052156303
SLC27A2,0.052155294
IMPAD1,0.052150764
SIGLEC12,0.052086763
LAMTOR1,0.052072883
SLC47A1,0.05202037
TAMM41,0.05191515
ELOVL1,0.05183303
KRTAP4-5,0.05177835
ALG11,0.05175912
CD99L2,0.05172125
FEZF2,0.05161219
MRPS34,0.051603068
CRELD1,0.051594187
RAX,0.05156465
OAT,0.051528838
DDHD1,0.051465288
KLRD1,0.05141092
CTRL,0.0514058
OXSM,0.05140257
ANGPTL3,0.051370606
KLRC2,0.051359933
TIGD1,0.051338945
ACAD10,0.051322065
NDUFB1,0.05131496
HLA-DQB2,0.051284816
ARL6,0.051284745
VSIR,0.051268727
TMEM38A,0.051255044
APOC4,0.05119748
CLDN4,0.051184326
DHODH,0.051136896
ACAA1,0.051088803
POMGNT1,0.05106643
TMEM25,0.05105429
TPSG1,0.051037427
MED29,0.051016796
MTX1,0.050937854
SNAPC2,0.05089592
MTX2,0.050874963
BLCAP,0.050865676
CMTM4,0.0508503
TRNT1,0.05081044
CYP2A13,0.050802287
AZGP1,0.050777048
CHPF2,0.050767887
SYN3,0.05067636
TNFRSF6B,0.0506737
TSEN15,0.050672233
ACY1,0.050670248
MRPS18C,0.05066526
TMUB1,0.050597128
MFF,0.050588798
NME3,0.0505834
PIGX,0.05034298
SYT10,0.050310913
ALDH1B1,0.050304454
RRP8,0.05028779
TMEM159,0.050268814
SUSD3,0.050204996
P2RX4,0.050195865
GSTT2,0.05017834
DPH3,0.049998153
ATP6V1C2,0.04999799
ARL8B,0.04999154
SELENOM,0.049978748
AMIGO3,0.049928714
CD70,0.04990788
POLDIP2,0.04986362
TM9SF3,0.04986257
SUCNR1,0.049800225
TNFRSF10C,0.049764678
ZRSR2,0.049731787
HTR2B,0.049728744
UGT1A9,0.04971874
PLEK,0.049715985
MTNR1B,0.049698234
POLR2M,0.049692754
SCAND1,0.04961971
CBR1,0.049541414
MOGAT3,0.049438473
CHCHD3,0.04941493
ZBTB48,0.049341436
MGAT5,0.049263872
SPATA16,0.049204633
AGPAT5,0.04916771
AVP,0.049154103
GIPR,0.049132105
CST5,0.04909637
POLR2H,0.04906449
KIF12,0.049064316
CLUAP1,0.04904515
PLSCR2,0.049005866
SLC6A8,0.04898816
IAPP,0.048962418
YIPF1,0.048945602
LPAR3,0.04885071
LRFN3,0.048807263
SLC39A2,0.048760794
APOA2,0.04873778
AGRP,0.04873682
SLC26A2,0.048734207
SPANXC,0.048711672
SFTPA2,0.04868408
CLPTM1L,0.04867817
VPS25,0.048657317
GP2,0.048629604
PIGF,0.0486106
PGLS,0.04858303
VAMP1,0.04855808
UPK1A,0.048508063
CTSH,0.04848422
GP1BB,0.048479922
TOR1AIP2,0.04844631
MRPL27,0.048343036
KERA,0.048325952
CD74,0.048307154
NDUFS8,0.048297524
SCO2,0.04819051
OLIG2,0.048109107
TMEM14A,0.047995694
SLC26A8,0.047941472
EXOSC6,0.04794047
MFSD4B,0.047915123
ACOT13,0.047881167
TMEM45A,0.047880374
HBQ1,0.047799237
VDAC2,0.047787182
POLR2J2,0.047762215
ZKSCAN3,0.047757413
TTC8,0.04773737
CHCHD7,0.047715858
BTN3A3,0.047666524
VTI1A,0.04766173
TMEM237,0.047616806
SFTPC,0.047558885
BRI3,0.04755679
CYP19A1,0.047518354
VMAC,0.04750651
HPRT1,0.047489602
SLC25A3,0.047487047
TMEM50B,0.047473952
B3GNT5,0.04744921
ALG3,0.047421396
SLC17A1,0.047388945
RFK,0.047323674
SLC25A17,0.047323097
ELOVL2,0.04730272
STOM,0.04729826
DERL3,0.04729261
SLC10A2,0.047266085
DPY19L1,0.047217846
COQ7,0.04720503
SCAMP4,0.047202352
NLGN4Y,0.047178045
AFG1L,0.047153424
DNAJC19,0.04711496
ZBED6,0.047046494
VNN2,0.046958886
TAPT1,0.046937425
TMEM205,0.046904664
HS3ST2,0.04690142
SLC12A1,0.046878185
ZFY,0.046839803
ZNF683,0.046698563
RPS15,0.046698064
DRAM1,0.046664782
MRPL21,0.04660387
SLC35A3,0.04658716
ALG9,0.046542417
SELENOK,0.04652947
PDSS1,0.04652898
TMEFF2,0.04644009
CLCN7,0.04640994
ALG10,0.046397507
LEMD2,0.046382815
MS4A6E,0.046252158
PAOX,0.04621308
CHID1,0.0461858
FDPS,0.04617528
AKIRIN2,0.046174143
FAM220A,0.046128683
SOX1,0.046090934
IL10,0.045986068
MGAT2,0.045940712
PTGES,0.045924187
NDUFV1,0.04584514
SLC12A7,0.045842797
RIOK1,0.045840394
ABHD16A,0.04583058
PHPT1,0.04581528
ASGR1,0.04580264
RPL39L,0.045600165
KDM8,0.045593113
COA5,0.045582462
ZNF174,0.045484986
FKBP7,0.04548092
TAP2,0.04543935
HOXD1,0.04539961
OXA1L,0.045215394
MMAB,0.045190997
TMEM50A,0.045168217
WRB,0.045156382
PDZK1IP1,0.045020256
GSTA4,0.045019973
GALK2,0.045006577
DPEP2,0.0449263
ZNF330,0.044915244
ONECUT2,0.044906132
NCR2,0.044886496
NPB,0.0448686
MS4A12,0.04478605
VAMP3,0.044783827
ZP2,0.04478329
EN2,0.0447532
SRGN,0.04473059
MRPS16,0.044707216
LRP10,0.044676486
MRPL22,0.04464618
NIFK,0.04456496
ETFA,0.044467587
MRPS23,0.04443596
MALL,0.04437298
HJV,0.044355463
GPRC5D,0.04434161
ADCYAP1,0.044331852
YRDC,0.04420728
C1QTNF6,0.0441552
MSMO1,0.04407602
POLR3G,0.044074908
ZNF71,0.04403549
C3AR1,0.044028174
ACSF2,0.04400974
LEPROT,0.04399771
CISD3,0.043963313
ADO,0.0439239
NAA38,0.04385773
CLPP,0.043851323
CHRNB1,0.043822892
FXYD3,0.043804154
CYREN,0.04377088
GOSR2,0.043760795
RAB27B,0.043724444
HGD,0.043719947
NIPA2,0.0437054
NXPH3,0.043660123
PKD2L1,0.043591365
LHFPL5,0.043507528
TIMM10,0.0434805
KIRREL2,0.043457482
MRPS28,0.043426353
CCL19,0.043392878
SPOCK2,0.043384366
ISOC2,0.04332144
TMLHE,0.043287776
HMGB4,0.04322245
ARL13B,0.043179672
NFAM1,0.04314081
SNX14,0.043127038
CCL2,0.04310831
LRAT,0.043069117
DERL2,0.042992115
TOMM22,0.042969305
SLC15A3,0.04282969
PAQR6,0.042757526
IL18BP,0.042752717
IFT20,0.042749353
HBG1,0.04274059
GLTP,0.042662993
NAGA,0.04266279
SYNGR1,0.04254499
HBM,0.04253587
APOO,0.042333476
ZSCAN20,0.042321235
CD180,0.04230034
SCLY,0.042158116
NDRG3,0.042128187
TIMM17B,0.04204416
C1QTNF1,0.041967865
IMP3,0.041965555
ZNF273,0.041928224
URAD,0.041921444
RTP2,0.0419069
UCK1,0.04182942
PCNX3,0.04180442
BOLL,0.04174291
CTRB1,0.041706856
PLPP6,0.041698642
TRAM2,0.041695178
IBA57,0.0416011
PRRT1,0.04155895
TIMM23,0.04151683
SLC22A7,0.041505653
RBM42,0.041464347
BBIP1,0.04129355
DCXR,0.041243356
PMP22,0.041217756
3-Sep,0.04121124
YIPF6,0.04120154
PGRMC2,0.04116615
TMED4,0.041146398
STARD3NL,0.041120864
SLC27A3,0.041080132
SPRR1A,0.041070916
DGAT1,0.041053966
ZCRB1,0.04102729
RRH,0.04102686
STX1B,0.04101672
FCER1A,0.041009367
PAQR7,0.04097115
FKTN,0.040969536
GNL1,0.040946893
MPV17,0.040942002
BARHL2,0.04093551
IFNA17,0.040929675
ATP6V0C,0.04089683
ALKBH1,0.04087799
PPP1R14D,0.040759332
VTI1B,0.040756784
TMEM165,0.040749215
TMEM259,0.040688943
FJX1,0.04066452
AGPAT3,0.040652327
ATOX1,0.040646285
NDUFB8,0.040631346
SPTSSA,0.040603757
CCL15,0.040585835
REEP6,0.040558744
RGS9BP,0.040546533
ZNF212,0.040528387
PCTP,0.04052146
MRPS24,0.04051051
KRTAP1-3,0.040505223
GSTA5,0.040503446
CMTM2,0.04046018
HMGCL,0.04043809
SLC35B4,0.040370233
DUSP11,0.04036313
TM4SF5,0.040339705
RPS8,0.040321995
CCL4L2,0.04030742
NFS1,0.0402757
TECR,0.04027203
GIMAP1,0.040243696
IL2,0.0401492
TMEM40,0.0401232
TCTN3,0.040104672
ADGRG5,0.040024586
FUT10,0.040014688
SPTSSB,0.039982986
COA3,0.03997987
FDX1,0.039975666
CCL7,0.039970428
MTFMT,0.03996473
CCK,0.039940927
CDS1,0.039856527
SLC5A11,0.039762456
KIAA0391,0.03966994
CFAP45,0.039622027
CLEC12A,0.039493088
PRAF2,0.039459065
GIMAP2,0.03945318
EVX1,0.039439276
MEP1A,0.039363675
SFTPA1,0.039295446
GPAT4,0.039287016
SECTM1,0.039284937
FKRP,0.03925645
LYRM1,0.03921762
ZNF32,0.039102856
SLC44A1,0.03897732
STX12,0.038956642
UQCRQ,0.038934164
TIMM21,0.03891421
BNIP1,0.03886756
RDH14,0.038812187
EMP2,0.038809307
FA2H,0.03873903
XKRX,0.038624942
SAMM50,0.03853784
NME6,0.038508244
PIGP,0.03850728
KRTAP12-1,0.038371142
CLPX,0.038366776
MFSD2A,0.038356785
MBOAT7,0.038173486
TAS1R1,0.03816665
COMT,0.038036846
TMEM18,0.037988354
TMEM243,0.037955187
EBI3,0.037946954
UGT1A4,0.037858967
SCIMP,0.037843883
PITPNB,0.037811805
MRPL32,0.03778691
NIPAL4,0.037686426
AADAT,0.037627615
KLRC4,0.037618153
IL17A,0.037593048
SPCS1,0.037571598
LST1,0.03757102
GEN1,0.037568953
VAPB,0.037536584
CMTM6,0.03749176
IER3IP1,0.03732425
RFT1,0.037308626
TMEM97,0.03725642
SCGB1D1,0.037248775
AZIN2,0.03722928
SEMG1,0.03720508
MRPL55,0.03720152
ZNF598,0.037165966
SFXN1,0.037065662
NDUFAF2,0.03706339
GPAA1,0.036988456
FUCA2,0.03698325
IGLL1,0.036939155
COX7A2,0.03690257
GJA8,0.036899183
CYB561D2,0.036843754
MRPL4,0.03682316
ERGIC3,0.036764637
MRPS14,0.036751762
SMIM1,0.03671252
ATP5F1D,0.036686037
CLEC3A,0.036624998
RSPRY1,0.036622062
CHPT1,0.03660887
VKORC1L1,0.036579583
MRPS18A,0.03655324
FAHD1,0.036529798
GSTA2,0.03643457
PIGU,0.03641961
LGALS8,0.036415037
OAZ2,0.03636434
CXCL16,0.036361426
NDUFA7,0.03621755
TMEM147,0.03621134
ASAH1,0.03611665
CMC1,0.0361116
GRSF1,0.036086977
SEC14L3,0.036082465
FRG2,0.03607492
PRRT2,0.03601128
LRRC25,0.03599837
CCL8,0.035957612
DOLK,0.035933163
EBP,0.035902318
DNAJC15,0.035729658
KIR2DL2,0.035689805
ATP6V1G2,0.035574593
EMP3,0.0354874
HLA-DQA2,0.035485826
HOXD9,0.03548097
ALOX15,0.035447128
MRPL14,0.035408583
GPX7,0.03535511
RAB36,0.035313457
BRI3BP,0.035297718
PLPPR3,0.035279505
SLC16A10,0.035246737
LY9,0.035211194
ORMDL2,0.035085626
ETV2,0.035048936
SOHLH2,0.035040427
C6orf89,0.03483649
DPM2,0.034821298
IL5,0.03472441
NME4,0.03463835
CYP11B2,0.034554508
UPK1B,0.03451514
TMEM65,0.034493964
P2RY6,0.0344362
CERS6,0.03433366
CHCHD10,0.03433199
SPPL3,0.034229662
MS4A5,0.03419164
CD300E,0.034129284
SP5,0.034073617
SPNS3,0.034032628
TPH2,0.034030676
KRTAP5-9,0.034008704
PF4V1,0.03400366
MRPL42,0.034001637
SPINK9,0.033935655
MRPS31,0.033867136
MRPS30,0.03386141
CXCL17,0.03373733
PAM16,0.03364035
TIMM44,0.03362621
PLPP1,0.033544347
ACBD6,0.03353472
PIGV,0.0335297
TREM1,0.033472136
ZNF397,0.03345479
MRPS25,0.03341623
DGAT2L6,0.033399273
COX7C,0.03332426
SLC7A1,0.03332343
DHRS4,0.0333193
CYC1,0.03325172
VMA21,0.033211667
SLC29A3,0.033053793
ZPBP,0.03303479
CRISP2,0.03303201
CST11,0.032983653
YIPF2,0.0329303
NDUFV2,0.03292559
FAM53A,0.03291868
NDUFA12,0.032820333
CCR6,0.03279359
MMP20,0.032771576
LEPROTL1,0.032749522
MT1F,0.032652967
FKBP11,0.032646377
TBX10,0.03263489
UNC50,0.032571595
NDUFC1,0.03256033
CHRNE,0.032541107
PHLDA2,0.032285865
MFSD6,0.032220386
OR1D2,0.032220274
SIAE,0.032143943
MRPL17,0.03208032
TMEM115,0.032061957
CLEC4D,0.032013323
SLC19A2,0.03179927
TAS1R2,0.0316943
TNFRSF18,0.031659126
PLA2G12B,0.031609125
MRPL30,0.031225514
GPR83,0.03120785
OTC,0.031035703
NDUFAF7,0.03096107
MRPL51,0.030921059
GALM,0.030857744
MRM1,0.030788438
MAIP1,0.030747805
ELOVL4,0.03074347
RBP2,0.030636063
DDX28,0.030563854
H1FOO,0.03050917
REP15,0.03042934
SLC26A11,0.03038172
MRPS10,0.030352559
PIGC,0.030325936
HS3ST3B1,0.03032372
FIZ1,0.030299837
MRPL19,0.030281527
COX6B1,0.030258566
UGT1A7,0.03023792
HLA-DQB1,0.030172203
SELENOP,0.03014134
PLXDC2,0.030130442
COX18,0.030090662
NDUFA3,0.029972952
YIPF3,0.029711813
PNLIP,0.029693425
STX8,0.029692778
NKAIN4,0.029691426
CALML6,0.029661
IL25,0.02958611
PLLP,0.029584944
NDUFB4,0.029583896
ATP5PD,0.029542798
VKORC1,0.02950446
TMEM241,0.02945804
AMACR,0.029428346
IFNW1,0.029401697
FFAR2,0.029261539
PRSS33,0.029167103
IFNL1,0.029077573
OTP,0.028868126
PODN,0.02885151
TMEM123,0.02883502
IL17F,0.028765935
COX19,0.028760022
SLC32A1,0.028703967
LHFPL3,0.028544843
INPP5A,0.028508533
